Run	Year	LandUnit	Species	pSpp	Area
1	105	4	 EC	0.000570	25.750000
1	105	4	 Pg	0.003605	162.750000
1	105	4	 PgBb	0.001495	67.500000
1	105	4	 PgPe	0.001013	45.750000
1	105	4	 PgE	0.144963	6544.750000
1	105	4	 PgMe	0.000404	18.250000
1	105	4	 S	0.010106	456.250000
1	105	4	 SBb	0.024038	1085.250000
1	105	4	 SPe	0.008301	374.750000
1	105	4	 SE	0.009319	420.750000
1	105	4	 SPg	0.000581	26.250000
1	105	4	 SC	0.000432	19.500000
1	105	4	 Me	0.001035	46.750000
1	105	4	 MeE	0.012094	546.000000
1	105	4	 MePg	0.000548	24.750000
1	105	4	 C	0.000100	4.500000
1	105	4	 CE	0.000432	19.500000
1	105	4	 CS	0.000421	19.000000
1	105	5	 Bb	0.095610	21787.500000
1	105	5	 BbPe	0.083114	18940.000000
1	105	5	 BbE	0.012446	2836.250000
1	105	5	 BbPg	0.001596	363.750000
1	105	5	 BbS	0.228627	52099.500000
1	105	5	 Pe	0.004924	1122.000000
1	105	5	 PeBb	0.058780	13394.750000
1	105	5	 PeE	0.007327	1669.750000
1	105	5	 PePg	0.003655	833.000000
1	105	5	 PeS	0.001462	333.250000
1	105	5	 E	0.117226	26713.500000
1	105	5	 EBb	0.025698	5856.000000
1	105	5	 EPe	0.020975	4779.750000
1	105	5	 EPg	0.029772	6784.500000
1	105	5	 ES	0.038065	8674.250000
1	105	5	 EMe	0.001627	370.750000
1	105	5	 Pg	0.016376	3731.750000
1	105	5	 PgBb	0.005185	1181.500000
1	105	5	 PgPe	0.007519	1713.500000
1	105	5	 PgE	0.182948	41690.250000
1	105	5	 PgMe	0.000076	17.250000
1	105	5	 S	0.021052	4797.250000
1	105	5	 SBb	0.021905	4991.750000
1	105	5	 SPe	0.010169	2317.250000
1	105	5	 SE	0.003556	810.250000
1	105	5	 SPg	0.000063	14.250000
1	105	5	 SMe	0.000133	30.250000
1	105	5	 MeE	0.000032	7.250000
1	105	5	 MePg	0.000001	0.250000
1	105	5	 CBb	0.000067	15.250000
1	105	5	 CS	0.000015	3.500000
1	105	6	 Bb	0.081879	9064.000000
1	105	6	 BbPe	0.092208	10207.500000
1	105	6	 BbE	0.023839	2639.000000
1	105	6	 BbPg	0.001784	197.500000
1	105	6	 BbS	0.125779	13923.750000
1	105	6	 Pe	0.005126	567.500000
1	105	6	 PeBb	0.068875	7624.500000
1	105	6	 PeE	0.006854	758.750000
1	105	6	 PePg	0.002949	326.500000
1	105	6	 PeS	0.001159	128.250000
1	105	6	 E	0.085456	9460.000000
1	105	6	 EBb	0.036798	4073.500000
1	105	6	 EPe	0.018670	2066.750000
1	105	6	 EPg	0.038460	4257.500000
1	105	6	 ES	0.047195	5224.500000
1	105	6	 EMe	0.000585	64.750000
1	105	6	 Pg	0.068875	7624.500000
1	105	6	 PgBb	0.010948	1212.000000
1	105	6	 PgPe	0.014537	1609.250000
1	105	6	 PgE	0.208902	23125.500000
1	105	6	 PgS	0.000075	8.250000
1	105	6	 S	0.018625	2061.750000
1	105	6	 SBb	0.026330	2914.750000
1	105	6	 SPe	0.010237	1133.250000
1	105	6	 SE	0.003643	403.250000
1	105	6	 SPg	0.000212	23.500000
1	105	7	 Bb	0.022172	102.750000
1	105	7	 BbPe	0.082160	380.750000
1	105	7	 BbE	0.030749	142.500000
1	105	7	 BbS	0.124562	577.250000
1	105	7	 Pe	0.001618	7.500000
1	105	7	 PeBb	0.040999	190.000000
1	105	7	 PeE	0.002104	9.750000
1	105	7	 E	0.087339	404.750000
1	105	7	 EBb	0.114096	528.750000
1	105	7	 EPe	0.016454	76.250000
1	105	7	 EPg	0.038949	180.500000
1	105	7	 ES	0.053299	247.000000
1	105	7	 Pg	0.058370	270.500000
1	105	7	 PgBb	0.015536	72.000000
1	105	7	 PgPe	0.012354	57.250000
1	105	7	 PgE	0.224524	1040.500000
1	105	7	 S	0.003560	16.500000
1	105	7	 SBb	0.052867	245.000000
1	105	7	 SPe	0.018288	84.750000
1	110	2	 S	1	60.750000
1	110	3	 BbPe	0.018586	38.500000
1	110	3	 BbE	0.006517	13.500000
1	110	3	 BbS	0.036085	74.750000
1	110	3	 PeBb	0.016293	33.750000
1	110	3	 E	0.585807	1213.500000
1	110	3	 EBb	0.006155	12.750000
1	110	3	 EPg	0.021241	44.000000
1	110	3	 ES	0.020034	41.500000
1	110	3	 EMe	0.104634	216.750000
1	110	3	 PgE	0.130944	271.250000
1	110	3	 PgMe	0.002534	5.250000
1	110	3	 S	0.001448	3.000000
1	110	3	 SE	0.031620	65.500000
1	110	3	 Me	0.002534	5.250000
1	110	3	 MeE	0.015568	32.250000
1	110	4	 Bb	0.016341	737.750000
1	110	4	 BbPe	0.021396	966.000000
1	110	4	 BbE	0.019984	902.250000
1	110	4	 BbS	0.139221	6285.500000
1	110	4	 Pe	0.000399	18.000000
1	110	4	 PeBb	0.016103	727.000000
1	110	4	 PeE	0.001634	73.750000
1	110	4	 PeS	0.000199	9.000000
1	110	4	 E	0.358124	16168.500000
1	110	4	 EBb	0.045235	2042.250000
1	110	4	 EPe	0.012160	549.000000
1	110	4	 EPg	0.032538	1469.000000
1	110	4	 ES	0.071366	3222.000000
1	110	4	 EMe	0.045844	2069.750000
1	110	4	 EC	0.000570	25.750000
1	110	4	 Pg	0.003605	162.750000
1	110	4	 PgBb	0.001495	67.500000
1	110	4	 PgPe	0.001013	45.750000
1	110	4	 PgE	0.144963	6544.750000
1	110	4	 PgMe	0.000404	18.250000
1	110	4	 S	0.010106	456.250000
1	110	4	 SBb	0.024038	1085.250000
1	110	4	 SPe	0.008301	374.750000
1	110	4	 SE	0.009319	420.750000
1	110	4	 SPg	0.000581	26.250000
1	110	4	 SC	0.000432	19.500000
1	110	4	 Me	0.001035	46.750000
1	110	4	 MeE	0.012094	546.000000
1	110	4	 MePg	0.000548	24.750000
1	110	4	 C	0.000100	4.500000
1	110	4	 CE	0.000432	19.500000
1	110	4	 CS	0.000421	19.000000
1	110	5	 Bb	0.095610	21787.500000
1	110	5	 BbPe	0.083114	18940.000000
1	110	5	 BbE	0.012446	2836.250000
1	110	5	 BbPg	0.001596	363.750000
1	110	5	 BbS	0.228627	52099.500000
1	110	5	 Pe	0.004924	1122.000000
1	110	5	 PeBb	0.058780	13394.750000
1	110	5	 PeE	0.007327	1669.750000
1	110	5	 PePg	0.003655	833.000000
1	110	5	 PeS	0.001462	333.250000
1	110	5	 E	0.117226	26713.500000
1	110	5	 EBb	0.025698	5856.000000
1	110	5	 EPe	0.020975	4779.750000
1	110	5	 EPg	0.029772	6784.500000
1	110	5	 ES	0.038065	8674.250000
1	110	5	 EMe	0.001627	370.750000
1	110	5	 Pg	0.016376	3731.750000
1	110	5	 PgBb	0.005185	1181.500000
1	110	5	 PgPe	0.007519	1713.500000
1	110	5	 PgE	0.182948	41690.250000
1	110	5	 PgMe	0.000076	17.250000
1	110	5	 S	0.021052	4797.250000
1	110	5	 SBb	0.021905	4991.750000
1	110	5	 SPe	0.010169	2317.250000
1	110	5	 SE	0.003556	810.250000
1	110	5	 SPg	0.000063	14.250000
1	110	5	 SMe	0.000133	30.250000
1	110	5	 MeE	0.000032	7.250000
1	110	5	 MePg	0.000001	0.250000
1	110	5	 CBb	0.000067	15.250000
1	110	5	 CS	0.000015	3.500000
1	110	6	 Bb	0.081879	9064.000000
1	110	6	 BbPe	0.092208	10207.500000
1	110	6	 BbE	0.023839	2639.000000
1	110	6	 BbPg	0.001784	197.500000
1	110	6	 BbS	0.125779	13923.750000
1	110	6	 Pe	0.005126	567.500000
1	110	6	 PeBb	0.068875	7624.500000
1	110	6	 PeE	0.006854	758.750000
1	110	6	 PePg	0.002949	326.500000
1	110	6	 PeS	0.001159	128.250000
1	110	6	 E	0.085456	9460.000000
1	110	6	 EBb	0.036798	4073.500000
1	110	6	 EPe	0.018670	2066.750000
1	110	6	 EPg	0.038460	4257.500000
1	110	6	 ES	0.047195	5224.500000
1	110	6	 EMe	0.000585	64.750000
1	110	6	 Pg	0.068875	7624.500000
1	110	6	 PgBb	0.010948	1212.000000
1	110	6	 PgPe	0.014537	1609.250000
1	110	6	 PgE	0.208902	23125.500000
1	110	6	 PgS	0.000075	8.250000
1	110	6	 S	0.018625	2061.750000
1	110	6	 SBb	0.026330	2914.750000
1	110	6	 SPe	0.010237	1133.250000
1	110	6	 SE	0.003643	403.250000
1	110	6	 SPg	0.000212	23.500000
1	110	7	 Bb	0.022172	102.750000
1	110	7	 BbPe	0.082160	380.750000
1	110	7	 BbE	0.030749	142.500000
1	110	7	 BbS	0.124562	577.250000
1	110	7	 Pe	0.001618	7.500000
1	110	7	 PeBb	0.040999	190.000000
1	110	7	 PeE	0.002104	9.750000
1	110	7	 E	0.087339	404.750000
1	110	7	 EBb	0.114096	528.750000
1	110	7	 EPe	0.016454	76.250000
1	110	7	 EPg	0.038949	180.500000
1	110	7	 ES	0.053299	247.000000
1	110	7	 Pg	0.058370	270.500000
1	110	7	 PgBb	0.015536	72.000000
1	110	7	 PgPe	0.012354	57.250000
1	110	7	 PgE	0.224524	1040.500000
1	110	7	 S	0.003560	16.500000
1	110	7	 SBb	0.052867	245.000000
1	110	7	 SPe	0.018288	84.750000
1	115	2	 S	1	60.750000
1	115	3	 BbPe	0.018586	38.500000
1	115	3	 BbE	0.006517	13.500000
1	115	3	 BbS	0.036085	74.750000
1	115	3	 PeBb	0.016293	33.750000
1	115	3	 E	0.585807	1213.500000
1	115	3	 EBb	0.006155	12.750000
1	115	3	 EPg	0.021241	44.000000
1	115	3	 ES	0.020034	41.500000
1	115	3	 EMe	0.104634	216.750000
1	115	3	 PgE	0.130944	271.250000
1	115	3	 PgMe	0.002534	5.250000
1	115	3	 S	0.001448	3.000000
1	115	3	 SE	0.031620	65.500000
1	115	3	 Me	0.002534	5.250000
1	115	3	 MeE	0.015568	32.250000
1	115	4	 Bb	0.016341	737.750000
1	115	4	 BbPe	0.021396	966.000000
1	115	4	 BbE	0.019984	902.250000
1	115	4	 BbS	0.139221	6285.500000
1	115	4	 Pe	0.000399	18.000000
1	115	4	 PeBb	0.016103	727.000000
1	115	4	 PeE	0.001634	73.750000
1	115	4	 PeS	0.000199	9.000000
1	115	4	 E	0.358124	16168.500000
1	115	4	 EBb	0.045235	2042.250000
1	115	4	 EPe	0.012160	549.000000
1	115	4	 EPg	0.032538	1469.000000
1	115	4	 ES	0.071366	3222.000000
1	115	4	 EMe	0.045844	2069.750000
1	115	4	 EC	0.000570	25.750000
1	115	4	 Pg	0.003605	162.750000
1	115	4	 PgBb	0.001495	67.500000
1	115	4	 PgPe	0.001013	45.750000
1	115	4	 PgE	0.144963	6544.750000
1	115	4	 PgMe	0.000404	18.250000
1	115	4	 S	0.010106	456.250000
1	115	4	 SBb	0.024038	1085.250000
1	115	4	 SPe	0.008301	374.750000
1	115	4	 SE	0.009319	420.750000
1	115	4	 SPg	0.000581	26.250000
1	115	4	 SC	0.000432	19.500000
1	115	4	 Me	0.001035	46.750000
1	115	4	 MeE	0.012094	546.000000
1	115	4	 MePg	0.000548	24.750000
1	115	4	 C	0.000100	4.500000
1	115	4	 CE	0.000432	19.500000
1	115	4	 CS	0.000421	19.000000
1	115	5	 Bb	0.095610	21787.500000
1	115	5	 BbPe	0.083114	18940.000000
1	115	5	 BbE	0.012446	2836.250000
1	115	5	 BbPg	0.001596	363.750000
1	115	5	 BbS	0.228627	52099.500000
1	115	5	 Pe	0.004924	1122.000000
1	115	5	 PeBb	0.058780	13394.750000
1	115	5	 PeE	0.007327	1669.750000
1	115	5	 PePg	0.003655	833.000000
1	115	5	 PeS	0.001462	333.250000
1	115	5	 E	0.117226	26713.500000
1	115	5	 EBb	0.025698	5856.000000
1	115	5	 EPe	0.020975	4779.750000
1	115	5	 EPg	0.029772	6784.500000
1	115	5	 ES	0.038065	8674.250000
1	115	5	 EMe	0.001627	370.750000
1	115	5	 Pg	0.016376	3731.750000
1	115	5	 PgBb	0.005185	1181.500000
1	115	5	 PgPe	0.007519	1713.500000
1	115	5	 PgE	0.182948	41690.250000
1	115	5	 PgMe	0.000076	17.250000
1	115	5	 S	0.021052	4797.250000
1	115	5	 SBb	0.021905	4991.750000
1	115	5	 SPe	0.010169	2317.250000
1	115	5	 SE	0.003556	810.250000
1	115	5	 SPg	0.000063	14.250000
1	115	5	 SMe	0.000133	30.250000
1	115	5	 MeE	0.000032	7.250000
1	115	5	 MePg	0.000001	0.250000
1	115	5	 CBb	0.000067	15.250000
1	115	5	 CS	0.000015	3.500000
1	115	6	 Bb	0.081879	9064.000000
1	115	6	 BbPe	0.092208	10207.500000
1	115	6	 BbE	0.023839	2639.000000
1	115	6	 BbPg	0.001784	197.500000
1	115	6	 BbS	0.125779	13923.750000
1	115	6	 Pe	0.005126	567.500000
1	115	6	 PeBb	0.068875	7624.500000
1	115	6	 PeE	0.006854	758.750000
1	115	6	 PePg	0.002949	326.500000
1	115	6	 PeS	0.001159	128.250000
1	115	6	 E	0.085456	9460.000000
1	115	6	 EBb	0.036798	4073.500000
1	115	6	 EPe	0.018670	2066.750000
1	115	6	 EPg	0.038460	4257.500000
1	115	6	 ES	0.047195	5224.500000
1	115	6	 EMe	0.000585	64.750000
1	115	6	 Pg	0.068875	7624.500000
1	115	6	 PgBb	0.010948	1212.000000
1	115	6	 PgPe	0.014537	1609.250000
1	115	6	 PgE	0.208902	23125.500000
1	115	6	 PgS	0.000075	8.250000
1	115	6	 S	0.018625	2061.750000
1	115	6	 SBb	0.026330	2914.750000
1	115	6	 SPe	0.010237	1133.250000
1	115	6	 SE	0.003643	403.250000
1	115	6	 SPg	0.000212	23.500000
1	115	7	 Bb	0.022172	102.750000
1	115	7	 BbPe	0.082160	380.750000
1	115	7	 BbE	0.030749	142.500000
1	115	7	 BbS	0.124562	577.250000
1	115	7	 Pe	0.001618	7.500000
1	115	7	 PeBb	0.040999	190.000000
1	115	7	 PeE	0.002104	9.750000
1	115	7	 E	0.087339	404.750000
1	115	7	 EBb	0.114096	528.750000
1	115	7	 EPe	0.016454	76.250000
1	115	7	 EPg	0.038949	180.500000
1	115	7	 ES	0.053299	247.000000
1	115	7	 Pg	0.058370	270.500000
1	115	7	 PgBb	0.015536	72.000000
1	115	7	 PgPe	0.012354	57.250000
1	115	7	 PgE	0.224524	1040.500000
1	115	7	 S	0.003560	16.500000
1	115	7	 SBb	0.052867	245.000000
1	115	7	 SPe	0.018288	84.750000
1	120	2	 S	1	60.750000
1	120	3	 BbPe	0.018586	38.500000
1	120	3	 BbE	0.006517	13.500000
1	120	3	 BbS	0.036085	74.750000
1	120	3	 PeBb	0.016293	33.750000
1	120	3	 E	0.585807	1213.500000
1	120	3	 EBb	0.006155	12.750000
1	120	3	 EPg	0.021241	44.000000
1	120	3	 ES	0.020034	41.500000
1	120	3	 EMe	0.104634	216.750000
1	120	3	 PgE	0.130944	271.250000
1	120	3	 PgMe	0.002534	5.250000
1	120	3	 S	0.001448	3.000000
1	120	3	 SE	0.031620	65.500000
1	120	3	 Me	0.002534	5.250000
1	120	3	 MeE	0.015568	32.250000
1	120	4	 Bb	0.016341	737.750000
1	120	4	 BbPe	0.021396	966.000000
1	120	4	 BbE	0.019984	902.250000
1	120	4	 BbS	0.139221	6285.500000
1	120	4	 Pe	0.000399	18.000000
1	120	4	 PeBb	0.016103	727.000000
1	120	4	 PeE	0.001634	73.750000
1	120	4	 PeS	0.000199	9.000000
1	120	4	 E	0.358124	16168.500000
1	120	4	 EBb	0.045235	2042.250000
1	120	4	 EPe	0.012160	549.000000
1	120	4	 EPg	0.032538	1469.000000
1	120	4	 ES	0.071366	3222.000000
1	120	4	 EMe	0.045844	2069.750000
1	120	4	 EC	0.000570	25.750000
1	120	4	 Pg	0.003605	162.750000
1	120	4	 PgBb	0.001495	67.500000
1	120	4	 PgPe	0.001013	45.750000
1	120	4	 PgE	0.144963	6544.750000
1	120	4	 PgMe	0.000404	18.250000
1	120	4	 S	0.010106	456.250000
1	120	4	 SBb	0.024038	1085.250000
1	120	4	 SPe	0.008301	374.750000
1	120	4	 SE	0.009319	420.750000
1	120	4	 SPg	0.000581	26.250000
1	120	4	 SC	0.000432	19.500000
1	120	4	 Me	0.001035	46.750000
1	120	4	 MeE	0.012094	546.000000
1	120	4	 MePg	0.000548	24.750000
1	120	4	 C	0.000100	4.500000
1	120	4	 CE	0.000432	19.500000
1	120	4	 CS	0.000421	19.000000
1	120	5	 Bb	0.095610	21787.500000
1	120	5	 BbPe	0.083114	18940.000000
1	120	5	 BbE	0.012446	2836.250000
1	120	5	 BbPg	0.001596	363.750000
1	120	5	 BbS	0.228627	52099.500000
1	120	5	 Pe	0.004924	1122.000000
1	120	5	 PeBb	0.058780	13394.750000
1	120	5	 PeE	0.007327	1669.750000
1	120	5	 PePg	0.003655	833.000000
1	120	5	 PeS	0.001462	333.250000
1	120	5	 E	0.117226	26713.500000
1	120	5	 EBb	0.025698	5856.000000
1	120	5	 EPe	0.020975	4779.750000
1	120	5	 EPg	0.029772	6784.500000
1	120	5	 ES	0.038065	8674.250000
1	120	5	 EMe	0.001627	370.750000
1	120	5	 Pg	0.016376	3731.750000
1	120	5	 PgBb	0.005185	1181.500000
1	120	5	 PgPe	0.007519	1713.500000
1	120	5	 PgE	0.182948	41690.250000
1	120	5	 PgMe	0.000076	17.250000
1	120	5	 S	0.021052	4797.250000
1	120	5	 SBb	0.021905	4991.750000
1	120	5	 SPe	0.010169	2317.250000
1	120	5	 SE	0.003556	810.250000
1	120	5	 SPg	0.000063	14.250000
1	120	5	 SMe	0.000133	30.250000
1	120	5	 MeE	0.000032	7.250000
1	120	5	 MePg	0.000001	0.250000
1	120	5	 CBb	0.000067	15.250000
1	120	5	 CS	0.000015	3.500000
1	120	6	 Bb	0.081879	9064.000000
1	120	6	 BbPe	0.092208	10207.500000
1	120	6	 BbE	0.023839	2639.000000
1	120	6	 BbPg	0.001784	197.500000
1	120	6	 BbS	0.125779	13923.750000
1	120	6	 Pe	0.005126	567.500000
1	120	6	 PeBb	0.068875	7624.500000
1	120	6	 PeE	0.006854	758.750000
1	120	6	 PePg	0.002949	326.500000
1	120	6	 PeS	0.001159	128.250000
1	120	6	 E	0.085456	9460.000000
1	120	6	 EBb	0.036798	4073.500000
1	120	6	 EPe	0.018670	2066.750000
1	120	6	 EPg	0.038460	4257.500000
1	120	6	 ES	0.047195	5224.500000
1	120	6	 EMe	0.000585	64.750000
1	120	6	 Pg	0.068875	7624.500000
1	120	6	 PgBb	0.010948	1212.000000
1	120	6	 PgPe	0.014537	1609.250000
1	120	6	 PgE	0.208902	23125.500000
1	120	6	 PgS	0.000075	8.250000
1	120	6	 S	0.018625	2061.750000
1	120	6	 SBb	0.026330	2914.750000
1	120	6	 SPe	0.010237	1133.250000
1	120	6	 SE	0.003643	403.250000
1	120	6	 SPg	0.000212	23.500000
1	120	7	 Bb	0.022172	102.750000
1	120	7	 BbPe	0.082160	380.750000
1	120	7	 BbE	0.030749	142.500000
1	120	7	 BbS	0.124562	577.250000
1	120	7	 Pe	0.001618	7.500000
1	120	7	 PeBb	0.040999	190.000000
1	120	7	 PeE	0.002104	9.750000
1	120	7	 E	0.087339	404.750000
1	120	7	 EBb	0.114096	528.750000
1	120	7	 EPe	0.016454	76.250000
1	120	7	 EPg	0.038949	180.500000
1	120	7	 ES	0.053299	247.000000
1	120	7	 Pg	0.058370	270.500000
1	120	7	 PgBb	0.015536	72.000000
1	120	7	 PgPe	0.012354	57.250000
1	120	7	 PgE	0.224524	1040.500000
1	120	7	 S	0.003560	16.500000
1	120	7	 SBb	0.052867	245.000000
1	120	7	 SPe	0.018288	84.750000
1	125	2	 S	1	60.750000
1	125	3	 BbPe	0.018586	38.500000
1	125	3	 BbE	0.006517	13.500000
1	125	3	 BbS	0.036085	74.750000
1	125	3	 PeBb	0.016293	33.750000
1	125	3	 E	0.585807	1213.500000
1	125	3	 EBb	0.006155	12.750000
1	125	3	 EPg	0.021241	44.000000
1	125	3	 ES	0.020034	41.500000
1	125	3	 EMe	0.104634	216.750000
1	125	3	 PgE	0.130944	271.250000
1	125	3	 PgMe	0.002534	5.250000
1	125	3	 S	0.001448	3.000000
1	125	3	 SE	0.031620	65.500000
1	125	3	 Me	0.002534	5.250000
1	125	3	 MeE	0.015568	32.250000
1	125	4	 Bb	0.016341	737.750000
1	125	4	 BbPe	0.021396	966.000000
1	125	4	 BbE	0.019984	902.250000
1	125	4	 BbS	0.139221	6285.500000
1	125	4	 Pe	0.000399	18.000000
1	125	4	 PeBb	0.016103	727.000000
1	125	4	 PeE	0.001634	73.750000
1	125	4	 PeS	0.000199	9.000000
1	125	4	 E	0.358124	16168.500000
1	125	4	 EBb	0.045235	2042.250000
1	125	4	 EPe	0.012160	549.000000
1	125	4	 EPg	0.032538	1469.000000
1	125	4	 ES	0.071366	3222.000000
1	125	4	 EMe	0.045844	2069.750000
1	125	4	 EC	0.000570	25.750000
1	125	4	 Pg	0.003605	162.750000
1	125	4	 PgBb	0.001495	67.500000
1	125	4	 PgPe	0.001013	45.750000
1	125	4	 PgE	0.144963	6544.750000
1	125	4	 PgMe	0.000404	18.250000
1	125	4	 S	0.010106	456.250000
1	125	4	 SBb	0.024038	1085.250000
1	125	4	 SPe	0.008301	374.750000
1	125	4	 SE	0.009319	420.750000
1	125	4	 SPg	0.000581	26.250000
1	125	4	 SC	0.000432	19.500000
1	125	4	 Me	0.001035	46.750000
1	125	4	 MeE	0.012094	546.000000
1	125	4	 MePg	0.000548	24.750000
1	125	4	 C	0.000100	4.500000
1	125	4	 CE	0.000432	19.500000
1	125	4	 CS	0.000421	19.000000
1	125	5	 Bb	0.095610	21787.500000
1	125	5	 BbPe	0.083114	18940.000000
1	125	5	 BbE	0.012446	2836.250000
1	125	5	 BbPg	0.001596	363.750000
1	125	5	 BbS	0.228627	52099.500000
1	125	5	 Pe	0.004924	1122.000000
1	125	5	 PeBb	0.058780	13394.750000
1	125	5	 PeE	0.007327	1669.750000
1	125	5	 PePg	0.003655	833.000000
1	125	5	 PeS	0.001462	333.250000
1	125	5	 E	0.117226	26713.500000
1	125	5	 EBb	0.025698	5856.000000
1	125	5	 EPe	0.020975	4779.750000
1	125	5	 EPg	0.029772	6784.500000
1	125	5	 ES	0.038065	8674.250000
1	125	5	 EMe	0.001627	370.750000
1	125	5	 Pg	0.016376	3731.750000
1	125	5	 PgBb	0.005185	1181.500000
1	125	5	 PgPe	0.007519	1713.500000
1	125	5	 PgE	0.182948	41690.250000
1	125	5	 PgMe	0.000076	17.250000
1	125	5	 S	0.021052	4797.250000
1	125	5	 SBb	0.021905	4991.750000
1	125	5	 SPe	0.010169	2317.250000
1	125	5	 SE	0.003556	810.250000
1	125	5	 SPg	0.000063	14.250000
1	125	5	 SMe	0.000133	30.250000
1	125	5	 MeE	0.000032	7.250000
1	125	5	 MePg	0.000001	0.250000
1	125	5	 CBb	0.000067	15.250000
1	125	5	 CS	0.000015	3.500000
1	125	6	 Bb	0.081879	9064.000000
1	125	6	 BbPe	0.092208	10207.500000
1	125	6	 BbE	0.023839	2639.000000
1	125	6	 BbPg	0.001784	197.500000
1	125	6	 BbS	0.125779	13923.750000
1	125	6	 Pe	0.005126	567.500000
1	125	6	 PeBb	0.068875	7624.500000
1	125	6	 PeE	0.006854	758.750000
1	125	6	 PePg	0.002949	326.500000
1	125	6	 PeS	0.001159	128.250000
1	125	6	 E	0.085456	9460.000000
1	125	6	 EBb	0.036798	4073.500000
1	125	6	 EPe	0.018670	2066.750000
1	125	6	 EPg	0.038460	4257.500000
1	125	6	 ES	0.047195	5224.500000
1	125	6	 EMe	0.000585	64.750000
1	125	6	 Pg	0.068875	7624.500000
1	125	6	 PgBb	0.010948	1212.000000
1	125	6	 PgPe	0.014537	1609.250000
1	125	6	 PgE	0.208902	23125.500000
1	125	6	 PgS	0.000075	8.250000
1	125	6	 S	0.018625	2061.750000
1	125	6	 SBb	0.026330	2914.750000
1	125	6	 SPe	0.010237	1133.250000
1	125	6	 SE	0.003643	403.250000
1	125	6	 SPg	0.000212	23.500000
1	125	7	 Bb	0.022172	102.750000
1	125	7	 BbPe	0.082160	380.750000
1	125	7	 BbE	0.030749	142.500000
1	125	7	 BbS	0.124562	577.250000
1	125	7	 Pe	0.001618	7.500000
1	125	7	 PeBb	0.040999	190.000000
1	125	7	 PeE	0.002104	9.750000
1	125	7	 E	0.087339	404.750000
1	125	7	 EBb	0.114096	528.750000
1	125	7	 EPe	0.016454	76.250000
1	125	7	 EPg	0.038949	180.500000
1	125	7	 ES	0.053299	247.000000
1	125	7	 Pg	0.058370	270.500000
1	125	7	 PgBb	0.015536	72.000000
1	125	7	 PgPe	0.012354	57.250000
1	125	7	 PgE	0.224524	1040.500000
1	125	7	 S	0.003560	16.500000
1	125	7	 SBb	0.052867	245.000000
1	125	7	 SPe	0.018288	84.750000
1	130	2	 S	1	60.750000
1	130	3	 BbPe	0.018586	38.500000
1	130	3	 BbE	0.006517	13.500000
1	130	3	 BbS	0.036085	74.750000
1	130	3	 PeBb	0.016293	33.750000
1	130	3	 E	0.585807	1213.500000
1	130	3	 EBb	0.006155	12.750000
1	130	3	 EPg	0.021241	44.000000
1	130	3	 ES	0.020034	41.500000
1	130	3	 EMe	0.104634	216.750000
1	130	3	 PgE	0.130944	271.250000
1	130	3	 PgMe	0.002534	5.250000
1	130	3	 S	0.001448	3.000000
1	130	3	 SE	0.031620	65.500000
1	130	3	 Me	0.002534	5.250000
1	130	3	 MeE	0.015568	32.250000
1	130	4	 Bb	0.016341	737.750000
1	130	4	 BbPe	0.021396	966.000000
1	130	4	 BbE	0.019984	902.250000
1	130	4	 BbS	0.139221	6285.500000
1	130	4	 Pe	0.000399	18.000000
1	130	4	 PeBb	0.016103	727.000000
1	130	4	 PeE	0.001634	73.750000
1	130	4	 PeS	0.000199	9.000000
1	130	4	 E	0.358124	16168.500000
1	130	4	 EBb	0.045235	2042.250000
1	130	4	 EPe	0.012160	549.000000
1	130	4	 EPg	0.032538	1469.000000
1	130	4	 ES	0.071366	3222.000000
1	130	4	 EMe	0.045844	2069.750000
1	130	4	 EC	0.000570	25.750000
1	130	4	 Pg	0.003605	162.750000
1	130	4	 PgBb	0.001495	67.500000
1	130	4	 PgPe	0.001013	45.750000
1	130	4	 PgE	0.144963	6544.750000
1	130	4	 PgMe	0.000404	18.250000
1	130	4	 S	0.010106	456.250000
1	130	4	 SBb	0.024038	1085.250000
1	130	4	 SPe	0.008301	374.750000
1	130	4	 SE	0.009319	420.750000
1	130	4	 SPg	0.000581	26.250000
1	130	4	 SC	0.000432	19.500000
1	130	4	 Me	0.001035	46.750000
1	130	4	 MeE	0.012094	546.000000
1	130	4	 MePg	0.000548	24.750000
1	130	4	 C	0.000100	4.500000
1	130	4	 CE	0.000432	19.500000
1	130	4	 CS	0.000421	19.000000
1	130	5	 Bb	0.095610	21787.500000
1	130	5	 BbPe	0.083114	18940.000000
1	130	5	 BbE	0.012446	2836.250000
1	130	5	 BbPg	0.001596	363.750000
1	130	5	 BbS	0.228627	52099.500000
1	130	5	 Pe	0.004924	1122.000000
1	130	5	 PeBb	0.058780	13394.750000
1	130	5	 PeE	0.007327	1669.750000
1	130	5	 PePg	0.003655	833.000000
1	130	5	 PeS	0.001462	333.250000
1	130	5	 E	0.117226	26713.500000
1	130	5	 EBb	0.025698	5856.000000
1	130	5	 EPe	0.020975	4779.750000
1	130	5	 EPg	0.029772	6784.500000
1	130	5	 ES	0.038065	8674.250000
1	130	5	 EMe	0.001627	370.750000
1	130	5	 Pg	0.016376	3731.750000
1	130	5	 PgBb	0.005185	1181.500000
1	130	5	 PgPe	0.007519	1713.500000
1	130	5	 PgE	0.182948	41690.250000
