SuccGrp	AC	FromSpp	ToSpp	pTrans	contag	pctChange
gRS20	2	 SBb	 PeBb	0.060000	0.500000	0
gRS20	2	 SBb	 PeE	0.010000	0	0
gRS20	2	 SBb	 PePg	0.010000	0	0
gRS20	2	 SBb	 PeS	0.004000	0.500000	0
gRS20	2	 SBb	 E	0.055000	0	0
gRS20	2	 SBb	 EBb	0.125000	0.500000	0
gRS20	2	 SBb	 EPe	0.060000	0	0
gRS20	2	 SBb	 EPg	0.007000	0	0
gRS20	2	 SBb	 PgBb	0.027000	0.500000	0
gRS20	2	 SBb	 SE	0.053000	0.500000	0
gRS20	2	 SPe	 Bb	0.005000	0	0
gRS20	2	 SPe	 BbPe	0.065000	0.500000	0
gRS20	2	 SPe	 BbE	0.035000	0	0
gRS20	2	 SPe	 BbS	0.028000	0.500000	0
gRS20	2	 SPe	 PeBb	0.060000	0.500000	0
gRS20	2	 SPe	 PeE	0.010000	0.500000	0
gRS20	2	 SPe	 PePg	0.010000	0.500000	0
gRS20	2	 SPe	 PeS	0.004000	1	0
gRS20	2	 SPe	 E	0.055000	0	0
gRS20	2	 SPe	 EBb	0.125000	0	0
gRS20	2	 SPe	 EPe	0.060000	0.500000	0
gRS20	2	 SPe	 EPg	0.007000	0	0
gRS20	2	 SPe	 PgBb	0.027000	0	0
gRS20	2	 SPe	 SE	0.053000	0.500000	0
gRS20	2	 SE	 Bb	0.005000	0	0
gRS20	2	 SE	 BbPe	0.065000	0	0
gRS20	2	 SE	 BbE	0.035490	0.500000	1.399155
gRS20	2	 SE	 BbS	0.028392	0.500000	1.399155
gRS20	2	 SE	 PeBb	0.060000	0	0
gRS20	2	 SE	 PeE	0.010101	0.500000	1.010101
gRS20	2	 SE	 PePg	0.010000	0	0
gRS20	2	 SE	 PeS	0.004016	0.500000	0.401606
gRS20	2	 SE	 E	0.056601	1	2.910053
gRS20	2	 SE	 EBb	0.129464	0.500000	3.571429
gRS20	2	 SE	 EPe	0.060957	0.500000	1.595745
gRS20	2	 SE	 EPg	0.007049	0.500000	0.704935
gRS20	2	 SE	 PgBb	0.027000	0	0
gRS20	2	 SE	 SE	0.044930	0	-15.226697
gRS20	3	 Pe	 Bb	0.007000	0	0
gRS20	3	 Pe	 BbPe	0.059596	1	1.010101
gRS20	3	 Pe	 BbS	0.021000	0	0
gRS20	3	 Pe	 Pe	0.007873	0	-21.271754
gRS20	3	 Pe	 PeBb	0.060606	1	1.010101
gRS20	3	 Pe	 PeE	0.021212	1	1.010101
gRS20	3	 Pe	 PePg	0.010051	1	0.505051
gRS20	3	 Pe	 PeS	0.004016	1	0.401606
gRS20	3	 Pe	 E	0.005000	0	0
gRS20	3	 Pe	 EBb	0.015000	0	0
gRS20	3	 Pe	 EPe	0.064646	1	1.010101
gRS20	3	 Pe	 EPg	0.006000	0	0
gRS20	3	 Pe	 PgBb	0.027000	0	0
gRS20	3	 Pe	 SE	0.021000	0	0
gRS20	3	 PeBb	 Bb	0.007049	1	0.704935
gRS20	3	 PeBb	 BbPe	0.060883	1	3.191489
gRS20	3	 PeBb	 BbS	0.021335	0.500000	1.595745
gRS20	3	 PeBb	 Pe	0.010101	1	1.010101
gRS20	3	 PeBb	 PeBb	0.055426	0	-7.623193
gRS20	3	 PeBb	 PeE	0.021335	0.500000	1.595745
gRS20	3	 PeBb	 PePg	0.010101	0.500000	1.010101
gRS20	3	 PeBb	 PeS	0.004016	0.500000	0.401606
gRS20	3	 PeBb	 E	0.005000	0	0
gRS20	3	 PeBb	 EBb	0.015228	0.500000	1.522843
gRS20	3	 PeBb	 EPe	0.065094	0.500000	1.709402
gRS20	3	 PeBb	 EPg	0.006000	0	0
gRS20	3	 PeBb	 PgBb	0.027431	0.500000	1.595745
gRS20	3	 PeBb	 SE	0.021000	0	0
gRS20	3	 PeE	 Bb	0.007000	0	0
gRS20	3	 PeE	 BbPe	0.059925	0.500000	1.567481
gRS20	3	 PeE	 BbS	0.021000	0	0
gRS20	3	 PeE	 Pe	0.010101	1	1.010101
gRS20	3	 PeE	 PeBb	0.060957	0.500000	1.595745
gRS20	3	 PeE	 PeE	0.017324	0	-17.505458
gRS20	3	 PeE	 PePg	0.010054	0.500000	0.536261
gRS20	3	 PeE	 PeS	0.004016	0.500000	0.401606
gRS20	3	 PeE	 E	0.005025	1	0.502513
gRS20	3	 PeE	 EBb	0.015080	0.500000	0.536261
gRS20	3	 PeE	 EPe	0.065373	1	2.145046
gRS20	3	 PeE	 EPg	0.006032	0.500000	0.536261
gRS20	3	 PeE	 PgBb	0.027000	0	0
gRS20	3	 PeE	 SE	0.021113	0.500000	0.536261
gRS20	3	 PePg	 Bb	0.007000	0	0
gRS20	3	 PePg	 BbPe	0.059596	0.500000	1.010101
gRS20	3	 PePg	 BbS	0.021000	0	0
gRS20	3	 PePg	 Pe	0.010051	1	0.505051
gRS20	3	 PePg	 PeBb	0.060606	0.500000	1.010101
gRS20	3	 PePg	 PeE	0.021113	0.500000	0.536261
gRS20	3	 PePg	 PePg	0.007776	0	-22.241646
gRS20	3	 PePg	 PeS	0.004010	0.500000	0.252525
gRS20	3	 PePg	 E	0.005000	0	0
gRS20	3	 PePg	 EBb	0.015000	0	0
gRS20	3	 PePg	 EPe	0.064646	0.500000	1.010101
gRS20	3	 PePg	 EPg	0.006015	0.500000	0.252525
gRS20	3	 PePg	 PgBb	0.027187	0.500000	0.693731
gRS20	3	 PePg	 SE	0.021000	0	0
gRS20	3	 PeS	 Bb	0.007000	0	0
gRS20	3	 PeS	 BbPe	0.059237	0.500000	0.401606
gRS20	3	 PeS	 BbS	0.021084	0.500000	0.401606
gRS20	3	 PeS	 Pe	0.010040	1	0.401606
gRS20	3	 PeS	 PeBb	0.060241	0.500000	0.401606
gRS20	3	 PeS	 PeE	0.021084	0.500000	0.401606
gRS20	3	 PeS	 PePg	0.010025	0.500000	0.252525
gRS20	3	 PeS	 PeS	0.002947	0	-26.334124
gRS20	3	 PeS	 E	0.005000	0	0
gRS20	3	 PeS	 EBb	0.015000	0	0
gRS20	3	 PeS	 EPe	0.064257	0.500000	0.401606
gRS20	3	 PeS	 EPg	0.006000	0	0
gRS20	3	 PeS	 PgBb	0.027000	0	0
gRS20	3	 PeS	 SE	0.021084	0.500000	0.401606
gRS20	3	 E	 Bb	0.007000	0	0
gRS20	3	 E	 BbPe	0.059000	0	0
gRS20	3	 E	 BbS	0.021000	0	0
gRS20	3	 E	 Pe	0.010000	0	0
gRS20	3	 E	 PeBb	0.060000	0	0
gRS20	3	 E	 PeE	0.021106	1	0.502513
gRS20	3	 E	 PePg	0.010000	0	0
gRS20	3	 E	 PeS	0.004000	0	0
gRS20	3	 E	 E	0.004374	0	-12.522977
gRS20	3	 E	 EBb	0.015075	1	0.502513
gRS20	3	 E	 EPe	0.064322	1	0.502513
gRS20	3	 E	 EPg	0.006018	1	0.301811
gRS20	3	 E	 PgBb	0.027000	0	0
gRS20	3	 E	 SE	0.021106	1	0.502513
gRS20	3	 EBb	 Bb	0.007049	1	0.704935
gRS20	3	 EBb	 BbPe	0.059898	0.500000	1.522843
gRS20	3	 EBb	 BbS	0.021113	0.500000	0.536261
gRS20	3	 EBb	 Pe	0.010000	0	0
gRS20	3	 EBb	 PeBb	0.060914	0.500000	1.522843
gRS20	3	 EBb	 PeE	0.021113	0.500000	0.536261
gRS20	3	 EBb	 PePg	0.010000	0	0
gRS20	3	 EBb	 PeS	0.004000	0	0
gRS20	3	 EBb	 E	0.005025	1	0.502513
gRS20	3	 EBb	 EBb	0.011591	0	-22.728452
gRS20	3	 EBb	 EPe	0.064975	0.500000	1.522843
gRS20	3	 EBb	 EPg	0.006023	0.500000	0.380711
gRS20	3	 EBb	 PgBb	0.027187	0.500000	0.693731
gRS20	3	 EBb	 SE	0.021113	0.500000	0.536261
gRS20	3	 EPe	 Bb	0.007000	0	0
gRS20	3	 EPe	 BbPe	0.060009	0.500000	1.709402
gRS20	3	 EPe	 BbS	0.021000	0	0
gRS20	3	 EPe	 Pe	0.010101	1	1.010101
gRS20	3	 EPe	 PeBb	0.061026	0.500000	1.709402
gRS20	3	 EPe	 PeE	0.021450	1	2.145046
gRS20	3	 EPe	 PePg	0.010101	0.500000	1.010101
gRS20	3	 EPe	 PeS	0.004016	0.500000	0.401606
gRS20	3	 EPe	 E	0.005025	1	0.502513
gRS20	3	 EPe	 EBb	0.015228	0.500000	1.522843
gRS20	3	 EPe	 EPe	0.060649	0	-5.236681
gRS20	3	 EPe	 EPg	0.006036	0.500000	0.603622
gRS20	3	 EPe	 PgBb	0.027000	0	0
gRS20	3	 EPe	 SE	0.021359	0.500000	1.709402
gRS20	3	 EPg	 Bb	0.007000	0	0
gRS20	3	 EPg	 BbPe	0.059000	0	0
gRS20	3	 EPg	 BbS	0.021000	0	0
gRS20	3	 EPg	 Pe	0.010000	0	0
gRS20	3	 EPg	 PeBb	0.060000	0	0
gRS20	3	 EPg	 PeE	0.021113	0.500000	0.536261
gRS20	3	 EPg	 PePg	0.010025	0.500000	0.252525
gRS20	3	 EPg	 PeS	0.004000	0	0
gRS20	3	 EPg	 E	0.005015	1	0.301811
gRS20	3	 EPg	 EBb	0.015057	0.500000	0.380711
gRS20	3	 EPg	 EPe	0.064386	0.500000	0.603622
gRS20	3	 EPg	 EPg	0.005128	0	-14.532921
gRS20	3	 EPg	 PgBb	0.027163	0.500000	0.603622
gRS20	3	 EPg	 SE	0.021113	0.500000	0.536261
gRS20	3	 ES	 Bb	0.007000	0	0
gRS20	3	 ES	 BbPe	0.059000	0	0
gRS20	3	 ES	 BbS	0.021000	0.500000	0
gRS20	3	 ES	 Pe	0.010000	0	0
gRS20	3	 ES	 PeBb	0.060000	0	0
gRS20	3	 ES	 PeE	0.021000	0.500000	0
gRS20	3	 ES	 PePg	0.010000	0	0
gRS20	3	 ES	 PeS	0.004000	0.500000	0
gRS20	3	 ES	 E	0.005000	1	0
gRS20	3	 ES	 EBb	0.015000	0.500000	0
gRS20	3	 ES	 EPe	0.064000	0.500000	0
gRS20	3	 ES	 EPg	0.006000	0.500000	0
gRS20	3	 ES	 PgBb	0.027000	0	0
gRS20	3	 ES	 SE	0.021000	1	0
gRS20	3	 Pg	 Bb	0.007000	0	0
gRS20	3	 Pg	 BbPe	0.059000	0	0
gRS20	3	 Pg	 BbS	0.021000	0	0
gRS20	3	 Pg	 Pe	0.010000	0	0
gRS20	3	 Pg	 PeBb	0.060000	0	0
gRS20	3	 Pg	 PeE	0.021000	0	0
gRS20	3	 Pg	 PePg	0.010000	1	0
gRS20	3	 Pg	 PeS	0.004000	0	0
gRS20	3	 Pg	 E	0.005000	0	0
gRS20	3	 Pg	 EBb	0.015000	0	0
gRS20	3	 Pg	 EPe	0.064000	0	0
gRS20	3	 Pg	 EPg	0.006000	1	0
gRS20	3	 Pg	 PgBb	0.027000	1	0
gRS20	3	 Pg	 SE	0.021000	0	0
gRS20	3	 PgBb	 Bb	0.007049	1	0.704935
gRS20	3	 PgBb	 BbPe	0.059925	0.500000	1.567481
gRS20	3	 PgBb	 BbS	0.021146	0.500000	0.693731
gRS20	3	 PgBb	 Pe	0.010000	0	0
gRS20	3	 PgBb	 PeBb	0.060957	0.500000	1.595745
gRS20	3	 PgBb	 PeE	0.021000	0	0
gRS20	3	 PgBb	 PePg	0.010069	0.500000	0.693731
gRS20	3	 PgBb	 PeS	0.004000	0	0
gRS20	3	 PgBb	 E	0.005000	0	0
gRS20	3	 PgBb	 EBb	0.015104	0.500000	0.693731
gRS20	3	 PgBb	 EPe	0.064000	0	0
gRS20	3	 PgBb	 EPg	0.006036	0.500000	0.603622
gRS20	3	 PgBb	 PgBb	0.024713	0	-8.470147
gRS20	3	 PgBb	 SE	0.021000	0	0
gRS20	3	 PgPe	 Bb	0.007000	0	0
gRS20	3	 PgPe	 BbPe	0.059000	0.500000	0
gRS20	3	 PgPe	 BbS	0.021000	0	0
gRS20	3	 PgPe	 Pe	0.010000	1	0
gRS20	3	 PgPe	 PeBb	0.060000	0.500000	0
gRS20	3	 PgPe	 PeE	0.021000	0.500000	0
gRS20	3	 PgPe	 PePg	0.010000	1	0
gRS20	3	 PgPe	 PeS	0.004000	0.500000	0
gRS20	3	 PgPe	 E	0.005000	0	0
gRS20	3	 PgPe	 EBb	0.015000	0	0
gRS20	3	 PgPe	 EPe	0.064000	0.500000	0
gRS20	3	 PgPe	 EPg	0.006000	0.500000	0
gRS20	3	 PgPe	 PgBb	0.027000	0.500000	0
gRS20	3	 PgPe	 SE	0.021000	0	0
gRS20	3	 PgE	 Bb	0.007000	0	0
gRS20	3	 PgE	 BbPe	0.059000	0	0
gRS20	3	 PgE	 BbS	0.021000	0	0
gRS20	3	 PgE	 Pe	0.010000	0	0
gRS20	3	 PgE	 PeBb	0.060000	0	0
gRS20	3	 PgE	 PeE	0.021000	0.500000	0
gRS20	3	 PgE	 PePg	0.010000	0.500000	0
gRS20	3	 PgE	 PeS	0.004000	0	0
gRS20	3	 PgE	 E	0.005000	1	0
gRS20	3	 PgE	 EBb	0.015000	0.500000	0
gRS20	3	 PgE	 EPe	0.064000	0.500000	0
gRS20	3	 PgE	 EPg	0.006000	1	0
gRS20	3	 PgE	 PgBb	0.027000	0.500000	0
gRS20	3	 PgE	 SE	0.021000	0.500000	0
gRS20	3	 SBb	 Bb	0.007000	1	0
gRS20	3	 SBb	 BbPe	0.059000	0.500000	0
gRS20	3	 SBb	 BbS	0.021000	1	0
gRS20	3	 SBb	 Pe	0.010000	0	0
gRS20	3	 SBb	 PeBb	0.060000	0.500000	0
gRS20	3	 SBb	 PeE	0.021000	0	0
gRS20	3	 SBb	 PePg	0.010000	0	0
gRS20	3	 SBb	 PeS	0.004000	0.500000	0
gRS20	3	 SBb	 E	0.005000	0	0
gRS20	3	 SBb	 EBb	0.015000	0.500000	0
gRS20	3	 SBb	 EPe	0.064000	0	0
gRS20	3	 SBb	 EPg	0.006000	0	0
gRS20	3	 SBb	 PgBb	0.027000	0.500000	0
gRS20	3	 SBb	 SE	0.021000	0.500000	0
gRS20	3	 SPe	 Bb	0.007000	0	0
gRS20	3	 SPe	 BbPe	0.059000	0.500000	0
gRS20	3	 SPe	 BbS	0.021000	0.500000	0
gRS20	3	 SPe	 Pe	0.010000	1	0
gRS20	3	 SPe	 PeBb	0.060000	0.500000	0
gRS20	3	 SPe	 PeE	0.021000	0.500000	0
gRS20	3	 SPe	 PePg	0.010000	0.500000	0
gRS20	3	 SPe	 PeS	0.004000	1	0
gRS20	3	 SPe	 E	0.005000	0	0
gRS20	3	 SPe	 EBb	0.015000	0	0
gRS20	3	 SPe	 EPe	0.064000	0.500000	0
gRS20	3	 SPe	 EPg	0.006000	0	0
gRS20	3	 SPe	 PgBb	0.027000	0	0
gRS20	3	 SPe	 SE	0.021000	0.500000	0
gRS20	3	 SE	 Bb	0.007000	0	0
gRS20	3	 SE	 BbPe	0.059000	0	0
gRS20	3	 SE	 BbS	0.021113	0.500000	0.536261
gRS20	3	 SE	 Pe	0.010000	0	0
gRS20	3	 SE	 PeBb	0.060000	0	0
gRS20	3	 SE	 PeE	0.021113	0.500000	0.536261
gRS20	3	 SE	 PePg	0.010000	0	0
gRS20	3	 SE	 PeS	0.004016	0.500000	0.401606
gRS20	3	 SE	 E	0.005025	1	0.502513
gRS20	3	 SE	 EBb	0.015080	0.500000	0.536261
gRS20	3	 SE	 EPe	0.065094	0.500000	1.709402
gRS20	3	 SE	 EPg	0.006032	0.500000	0.536261
gRS20	3	 SE	 PgBb	0.027000	0	0
gRS20	3	 SE	 SE	0.019527	0	-7.014532
gRS20	4	 Pe	 BbPe	0.015000	1	0
gRS20	4	 Pe	 BbS	0.017000	0	0
gRS20	4	 Pe	 PeBb	0.060000	1	0
gRS20	4	 Pe	 PeE	0.040000	1	0
gRS20	4	 Pe	 PePg	0.040000	1	0
gRS20	4	 Pe	 PeS	0.010000	1	0
gRS20	4	 Pe	 EBb	0.045000	0	0
gRS20	4	 Pe	 EPe	0.070000	1	0
gRS20	4	 Pe	 PgBb	0.127000	0	0
gRS20	4	 PeBb	 BbPe	0.015228	1	1.522843
gRS20	4	 PeBb	 BbS	0.017271	0.500000	1.595745
gRS20	4	 PeBb	 PeBb	0.051469	0	-14.219069
gRS20	4	 PeBb	 PeE	0.040638	0.500000	1.595745
gRS20	4	 PeBb	 PePg	0.040638	0.500000	1.595745
gRS20	4	 PeBb	 PeS	0.010101	0.500000	1.010101
gRS20	4	 PeBb	 EBb	0.045718	0.500000	1.595745
gRS20	4	 PeBb	 EPe	0.071317	0.500000	1.881720
gRS20	4	 PeBb	 PgBb	0.131619	0.500000	3.636884
gRS20	4	 PeE	 BbPe	0.015156	0.500000	1.041667
gRS20	4	 PeE	 BbS	0.017000	0	0
gRS20	4	 PeE	 PeBb	0.060957	0.500000	1.595745
gRS20	4	 PeE	 PeE	0.035204	0	-11.989717
gRS20	4	 PeE	 PePg	0.040417	0.500000	1.041667
gRS20	4	 PeE	 PeS	0.010101	0.500000	1.010101
gRS20	4	 PeE	 EBb	0.045530	0.500000	1.178010
gRS20	4	 PeE	 EPe	0.072634	1	3.763441
gRS20	4	 PeE	 PgBb	0.127000	0	0
gRS20	4	 PePg	 BbPe	0.015156	0.500000	1.041667
gRS20	4	 PePg	 BbS	0.017000	0	0
gRS20	4	 PePg	 PeBb	0.060957	0.500000	1.595745
gRS20	4	 PePg	 PeE	0.040417	0.500000	1.041667
gRS20	4	 PePg	 PePg	0.032433	0	-18.918552
gRS20	4	 PePg	 PeS	0.010101	0.500000	1.010101
gRS20	4	 PePg	 EBb	0.045000	0	0
gRS20	4	 PePg	 EPe	0.071317	0.500000	1.881720
gRS20	4	 PePg	 PgBb	0.131619	0.500000	3.636884
gRS20	4	 PeS	 BbPe	0.015057	0.500000	0.380711
gRS20	4	 PeS	 BbS	0.017073	0.500000	0.432350
gRS20	4	 PeS	 PeBb	0.060606	0.500000	1.010101
gRS20	4	 PeS	 PeE	0.040404	0.500000	1.010101
gRS20	4	 PeS	 PePg	0.040404	0.500000	1.010101
gRS20	4	 PeS	 PeS	0.007748	0	-22.518182
gRS20	4	 PeS	 EBb	0.045000	0	0
gRS20	4	 PeS	 EPe	0.070707	0.500000	1.010101
gRS20	4	 PeS	 PgBb	0.127000	0	0
gRS20	4	 E	 BbPe	0.015000	0	0
gRS20	4	 E	 BbS	0.017000	0	0
gRS20	4	 E	 PeBb	0.060000	0	0
gRS20	4	 E	 PeE	0.040000	1	0
gRS20	4	 E	 PePg	0.040000	0	0
gRS20	4	 E	 PeS	0.010000	0	0
gRS20	4	 E	 EBb	0.045000	1	0
gRS20	4	 E	 EPe	0.070000	1	0
gRS20	4	 E	 PgBb	0.127000	0	0
gRS20	4	 EBb	 BbPe	0.015177	0.500000	1.178010
gRS20	4	 EBb	 BbS	0.017200	0.500000	1.178010
gRS20	4	 EBb	 PeBb	0.060957	0.500000	1.595745
gRS20	4	 EBb	 PeE	0.040471	0.500000	1.178010
gRS20	4	 EBb	 PePg	0.040000	0	0
gRS20	4	 EBb	 PeS	0.010000	0	0
gRS20	4	 EBb	 EBb	0.037258	0	-17.203693
gRS20	4	 EBb	 EPe	0.071317	0.500000	1.881720
gRS20	4	 EBb	 PgBb	0.131619	0.500000	3.636884
gRS20	4	 EPe	 BbPe	0.015228	0.500000	1.522843
gRS20	4	 EPe	 BbS	0.017000	0	0
gRS20	4	 EPe	 PeBb	0.061129	0.500000	1.881720
gRS20	4	 EPe	 PeE	0.041505	1	3.763441
gRS20	4	 EPe	 PePg	0.040753	0.500000	1.881720
gRS20	4	 EPe	 PeS	0.010101	0.500000	1.010101
gRS20	4	 EPe	 EBb	0.045847	0.500000	1.881720
gRS20	4	 EPe	 EPe	0.065437	0	-6.519011
gRS20	4	 EPe	 PgBb	0.127000	0	0
gRS20	4	 EPg	 BbPe	0.015000	0	0
gRS20	4	 EPg	 BbS	0.017000	0	0
gRS20	4	 EPg	 PeBb	0.060000	0	0
gRS20	4	 EPg	 PeE	0.040000	0.500000	0
gRS20	4	 EPg	 PePg	0.040000	0.500000	0
gRS20	4	 EPg	 PeS	0.010000	0	0
gRS20	4	 EPg	 EBb	0.045000	0.500000	0
gRS20	4	 EPg	 EPe	0.070000	0.500000	0
gRS20	4	 EPg	 PgBb	0.127000	0.500000	0
gRS20	4	 ES	 BbPe	0.015000	0	0
gRS20	4	 ES	 BbS	0.017000	0.500000	0
gRS20	4	 ES	 PeBb	0.060000	0	0
gRS20	4	 ES	 PeE	0.040000	0.500000	0
gRS20	4	 ES	 PePg	0.040000	0	0
gRS20	4	 ES	 PeS	0.010000	0.500000	0
gRS20	4	 ES	 EBb	0.045000	0.500000	0
gRS20	4	 ES	 EPe	0.070000	0.500000	0
gRS20	4	 ES	 PgBb	0.127000	0	0
gRS20	4	 Pg	 BbPe	0.015000	0	0
gRS20	4	 Pg	 BbS	0.017000	0	0
gRS20	4	 Pg	 PeBb	0.060000	0	0
gRS20	4	 Pg	 PeE	0.040000	0	0
gRS20	4	 Pg	 PePg	0.040000	1	0
gRS20	4	 Pg	 PeS	0.010000	0	0
gRS20	4	 Pg	 EBb	0.045000	0	0
gRS20	4	 Pg	 EPe	0.070000	0	0
gRS20	4	 Pg	 PgBb	0.127000	1	0
gRS20	4	 PgBb	 BbPe	0.015228	0.500000	1.522843
gRS20	4	 PgBb	 BbS	0.017294	0.500000	1.729400
gRS20	4	 PgBb	 PeBb	0.062182	0.500000	3.636884
gRS20	4	 PgBb	 PeE	0.040000	0	0
gRS20	4	 PgBb	 PePg	0.041455	0.500000	3.636884
gRS20	4	 PgBb	 PeS	0.010000	0	0
gRS20	4	 PgBb	 EBb	0.046637	0.500000	3.636884
gRS20	4	 PgBb	 EPe	0.070000	0	0
gRS20	4	 PgBb	 PgBb	0.121204	0	-4.563706
gRS20	4	 PgPe	 BbPe	0.015000	0.500000	0
gRS20	4	 PgPe	 BbS	0.017000	0	0
gRS20	4	 PgPe	 PeBb	0.060000	0.500000	0
gRS20	4	 PgPe	 PeE	0.040000	0.500000	0
gRS20	4	 PgPe	 PePg	0.040000	1	0
gRS20	4	 PgPe	 PeS	0.010000	0.500000	0
gRS20	4	 PgPe	 EBb	0.045000	0	0
gRS20	4	 PgPe	 EPe	0.070000	0.500000	0
gRS20	4	 PgPe	 PgBb	0.127000	0.500000	0
gRS20	4	 PgE	 BbPe	0.015000	0	0
gRS20	4	 PgE	 BbS	0.017000	0	0
gRS20	4	 PgE	 PeBb	0.060000	0	0
gRS20	4	 PgE	 PeE	0.040000	0.500000	0
gRS20	4	 PgE	 PePg	0.040000	0.500000	0
gRS20	4	 PgE	 PeS	0.010000	0	0
gRS20	4	 PgE	 EBb	0.045000	0.500000	0
gRS20	4	 PgE	 EPe	0.070000	0.500000	0
gRS20	4	 PgE	 PgBb	0.127000	0.500000	0
gRS20	4	 SBb	 BbPe	0.015000	0.500000	0
gRS20	4	 SBb	 BbS	0.017000	1	0
gRS20	4	 SBb	 PeBb	0.060000	0.500000	0
gRS20	4	 SBb	 PeE	0.040000	0	0
gRS20	4	 SBb	 PePg	0.040000	0	0
gRS20	4	 SBb	 PeS	0.010000	0.500000	0
gRS20	4	 SBb	 EBb	0.045000	0.500000	0
gRS20	4	 SBb	 EPe	0.070000	0	0
gRS20	4	 SBb	 PgBb	0.127000	0.500000	0
gRS20	4	 SPe	 BbPe	0.015000	0.500000	0
gRS20	4	 SPe	 BbS	0.017000	0.500000	0
gRS20	4	 SPe	 PeBb	0.060000	0.500000	0
gRS20	4	 SPe	 PeE	0.040000	0.500000	0
gRS20	4	 SPe	 PePg	0.040000	0.500000	0
gRS20	4	 SPe	 PeS	0.010000	1	0
gRS20	4	 SPe	 EBb	0.045000	0	0
gRS20	4	 SPe	 EPe	0.070000	0.500000	0
gRS20	4	 SPe	 PgBb	0.127000	0	0
gRS20	5	 PeBb	 BbE	0.058000	0.500000	0
gRS20	5	 PeBb	 E	0.230000	0	0
gRS20	5	 PeBb	 EPg	0.012000	0	0
gRS20	5	 PeBb	 ES	0.150000	0	0
gRS20	5	 E	 BbE	0.061571	1	6.157113
gRS20	5	 E	 E	0.203881	0	-11.356292
gRS20	5	 E	 EPg	0.012146	1	1.214575
gRS20	5	 E	 ES	0.172403	1	14.935065
gRS20	5	 EBb	 BbE	0.058000	1	0
gRS20	5	 EBb	 E	0.230000	1	0
gRS20	5	 EBb	 EPg	0.012000	0.500000	0
gRS20	5	 EBb	 ES	0.150000	0.500000	0
gRS20	5	 EPe	 BbE	0.058000	0.500000	0
gRS20	5	 EPe	 E	0.230000	1	0
gRS20	5	 EPe	 EPg	0.012000	0.500000	0
gRS20	5	 EPe	 ES	0.150000	0.500000	0
gRS20	5	 EPg	 BbE	0.058704	0.500000	1.214575
gRS20	5	 EPg	 E	0.232794	1	1.214575
gRS20	5	 EPg	 EPg	0.006680	0	-44.331984
gRS20	5	 EPg	 ES	0.151822	0.500000	1.214575
gRS20	5	 ES	 BbE	0.060559	0.500000	4.411765
gRS20	5	 ES	 E	0.264351	1	14.935065
gRS20	5	 ES	 EPg	0.012146	0.500000	1.214575
gRS20	5	 ES	 ES	0.112945	0	-24.703481
gRS20	5	 PgBb	 BbE	0.058000	0.500000	0
gRS20	5	 PgBb	 E	0.230000	0	0
gRS20	5	 PgBb	 EPg	0.012000	0.500000	0
gRS20	5	 PgBb	 ES	0.150000	0	0
gRS20	5	 PgE	 BbE	0.058000	0.500000	0
gRS20	5	 PgE	 E	0.230000	1	0
gRS20	5	 PgE	 EPg	0.012000	1	0
gRS20	5	 PgE	 ES	0.150000	0.500000	0
gRS20	5	 SBb	 BbE	0.058000	0.500000	0
gRS20	5	 SBb	 E	0.230000	0	0
gRS20	5	 SBb	 EPg	0.012000	0	0
gRS20	5	 SBb	 ES	0.150000	0.500000	0
gRS20	5	 SPe	 BbE	0.058000	0	0
gRS20	5	 SPe	 E	0.230000	0	0
gRS20	5	 SPe	 EPg	0.012000	0	0
gRS20	5	 SPe	 ES	0.150000	0.500000	0
gRS21	1	 PeBb	 BbPe	0.064049	1	3.304904
gRS21	1	 PeBb	 BbE	0.011122	0.500000	1.112235
gRS21	1	 PeBb	 BbS	0.020308	0.500000	1.539278
gRS21	1	 PeBb	 PeBb	0.051489	0	-11.226717
gRS21	1	 PeBb	 PeE	0.007049	0.500000	0.704935
gRS21	1	 PeBb	 PePg	0.004016	0.500000	0.401606
gRS21	1	 PeBb	 PeS	0.003009	0.500000	0.300903
gRS21	1	 PeBb	 E	0.024000	0	0
gRS21	1	 PeBb	 EBb	0.071317	0.500000	1.881720
gRS21	1	 PeBb	 EPg	0.005000	0	0
gRS21	1	 PeBb	 ES	0.160000	0	0
gRS21	1	 PeBb	 Pg	0.005000	0	0
gRS21	1	 PeBb	 PgBb	0.002004	0.500000	0.200401
gRS21	1	 PeBb	 PgPe	0.004016	0.500000	0.401606
gRS21	1	 PeBb	 SBb	0.086974	0.500000	2.322404
gRS21	1	 PeBb	 SPe	0.042646	0.500000	1.539278
gRS21	1	 PeBb	 SE	0.019000	0	0
gRS21	1	 PeE	 BbPe	0.062437	0.500000	0.704935
gRS21	1	 PeE	 BbE	0.011031	0.500000	0.278059
gRS21	1	 PeE	 BbS	0.020000	0	0
gRS21	1	 PeE	 PeBb	0.058409	0.500000	0.704935
gRS21	1	 PeE	 PeE	0.003917	0	-44.047278
gRS21	1	 PeE	 PePg	0.004007	0.500000	0.176234
gRS21	1	 PeE	 PeS	0.003005	0.500000	0.176234
gRS21	1	 PeE	 E	0.024169	1	0.704935
gRS21	1	 PeE	 EBb	0.070493	0.500000	0.704935
gRS21	1	 PeE	 EPg	0.005009	0.500000	0.176234
gRS21	1	 PeE	 ES	0.161128	0.500000	0.704935
