Run	Year	SEGroup	pBb	pC	pE	pMe	pPe	pPg	pS	pUnk	Bb	C	E	Me	Pe	Pg	S	Unk
1	95	19	0.190816	0	0.027642	0	0.353099	0.428444	0	0	107.000000	0	15.500000	0	198.000000	240.250000	0	0
1	100	0	0.364359	0.000158	0.273596	0.001697	0.071261	0.231679	0.057250	0	142280.250000	61.750000	106837.750000	662.500000	27827.000000	90469.500000	22355.750000	0
1	100	1	0.057007	0	0.915283	0	0.009730	0.017980	0	0	269.500000	0	4327.000000	0	46.000000	85.000000	0	0
1	100	2	0.787520	0	0.069085	0	0.017050	0.111288	0.015057	0	4445.750000	0	390.000000	0	96.250000	628.250000	85.000000	0
1	100	3	0.873195	0	0.023600	0	0.042470	0.045016	0.015717	0	57959.000000	0	1566.500000	0	2819.000000	2988.000000	1043.250000	0
1	100	4	0.895849	0	0.010620	0	0.034593	0.025279	0.033660	0	13201.000000	0	156.500000	0	509.750000	372.500000	496.000000	0
1	100	5	0.612472	0	0.016378	0	0.112472	0.156902	0.101775	0	3449.750000	0	92.250000	0	633.500000	883.750000	573.250000	0
1	100	6	0.783499	0	0.002968	0	0.114021	0.057676	0.041835	0	7060.500000	0	26.750000	0	1027.500000	519.750000	377.000000	0
1	100	7	0.513831	0	0.013572	0	0.164518	0.217929	0.090148	0	37442.250000	0	989.000000	0	11988.250000	15880.250000	6569.000000	0
1	100	8	0.668840	0	0	0	0.122237	0.084445	0.124478	0	3283.000000	0	0	0	600.000000	414.500000	611.000000	0
1	100	9	0.001766	0	0.682390	0	0.001850	0.307667	0.006327	0	73.750000	0	28499.000000	0	77.250000	12849.250000	264.250000	0
1	100	10	0.000605	0	0.336466	0.000223	0.000844	0.650633	0.011229	0	19.000000	0	10569.750000	7.000000	26.500000	20439.000000	352.750000	0
1	100	11	0	0	0.689283	0.068515	0	0.222185	0.020017	0	0	0	3624.250000	360.250000	0	1168.250000	105.250000	0
1	100	12	0.001706	0	0.843784	0.015882	0	0.129557	0.009071	0	30.000000	0	14836.250000	279.250000	0	2278.000000	159.500000	0
1	100	13	0.150181	0	0.368311	0	0.049479	0.348735	0.083294	0	2476.000000	0	6072.250000	0	815.750000	5749.500000	1373.250000	0
1	100	14	0.093300	0	0.369762	0	0.076249	0.316794	0.143894	0	1336.500000	0	5296.750000	0	1092.250000	4538.000000	2061.250000	0
1	100	15	0.129747	0	0.345058	0	0.109157	0.315527	0.100511	0	7120.750000	0	18937.500000	0	5990.750000	17316.750000	5516.250000	0
1	100	16	0.136371	0.002773	0.539887	0.000822	0.029660	0.164991	0.125496	0	2655.250000	54.000000	10512.000000	16.000000	577.500000	3212.500000	2443.500000	0
1	100	17	0.279314	0	0.191515	0	0.274663	0.187277	0.067232	0	1351.250000	0	926.500000	0	1328.750000	906.000000	325.250000	0
1	100	18	0	1	0	0	0	0	0	0	0	7.750000	0	0	0	0	0	0
1	100	19	0.190816	0	0.027642	0	0.353099	0.428444	0	0	107.000000	0	15.500000	0	198.000000	240.250000	0	0
1	105	0	0.364359	0.000158	0.273596	0.001697	0.071261	0.231679	0.057250	0	142280.250000	61.750000	106837.750000	662.500000	27827.000000	90469.500000	22355.750000	0
1	105	1	0.057007	0	0.915283	0	0.009730	0.017980	0	0	269.500000	0	4327.000000	0	46.000000	85.000000	0	0
1	105	2	0.787520	0	0.069085	0	0.017050	0.111288	0.015057	0	4445.750000	0	390.000000	0	96.250000	628.250000	85.000000	0
1	105	3	0.873195	0	0.023600	0	0.042470	0.045016	0.015717	0	57959.000000	0	1566.500000	0	2819.000000	2988.000000	1043.250000	0
1	105	4	0.895849	0	0.010620	0	0.034593	0.025279	0.033660	0	13201.000000	0	156.500000	0	509.750000	372.500000	496.000000	0
1	105	5	0.612472	0	0.016378	0	0.112472	0.156902	0.101775	0	3449.750000	0	92.250000	0	633.500000	883.750000	573.250000	0
1	105	6	0.783499	0	0.002968	0	0.114021	0.057676	0.041835	0	7060.500000	0	26.750000	0	1027.500000	519.750000	377.000000	0
1	105	7	0.513831	0	0.013572	0	0.164518	0.217929	0.090148	0	37442.250000	0	989.000000	0	11988.250000	15880.250000	6569.000000	0
1	105	8	0.668840	0	0	0	0.122237	0.084445	0.124478	0	3283.000000	0	0	0	600.000000	414.500000	611.000000	0
1	105	9	0.001766	0	0.682390	0	0.001850	0.307667	0.006327	0	73.750000	0	28499.000000	0	77.250000	12849.250000	264.250000	0
1	105	10	0.000605	0	0.336466	0.000223	0.000844	0.650633	0.011229	0	19.000000	0	10569.750000	7.000000	26.500000	20439.000000	352.750000	0
1	105	11	0	0	0.689283	0.068515	0	0.222185	0.020017	0	0	0	3624.250000	360.250000	0	1168.250000	105.250000	0
1	105	12	0.001706	0	0.843784	0.015882	0	0.129557	0.009071	0	30.000000	0	14836.250000	279.250000	0	2278.000000	159.500000	0
1	105	13	0.150181	0	0.368311	0	0.049479	0.348735	0.083294	0	2476.000000	0	6072.250000	0	815.750000	5749.500000	1373.250000	0
1	105	14	0.093300	0	0.369762	0	0.076249	0.316794	0.143894	0	1336.500000	0	5296.750000	0	1092.250000	4538.000000	2061.250000	0
1	105	15	0.129747	0	0.345058	0	0.109157	0.315527	0.100511	0	7120.750000	0	18937.500000	0	5990.750000	17316.750000	5516.250000	0
1	105	16	0.136371	0.002773	0.539887	0.000822	0.029660	0.164991	0.125496	0	2655.250000	54.000000	10512.000000	16.000000	577.500000	3212.500000	2443.500000	0
1	105	17	0.279314	0	0.191515	0	0.274663	0.187277	0.067232	0	1351.250000	0	926.500000	0	1328.750000	906.000000	325.250000	0
1	105	18	0	1	0	0	0	0	0	0	0	7.750000	0	0	0	0	0	0
1	105	19	0.190816	0	0.027642	0	0.353099	0.428444	0	0	107.000000	0	15.500000	0	198.000000	240.250000	0	0
1	110	0	0.364359	0.000158	0.273596	0.001697	0.071261	0.231679	0.057250	0	142280.250000	61.750000	106837.750000	662.500000	27827.000000	90469.500000	22355.750000	0
1	110	1	0.057007	0	0.915283	0	0.009730	0.017980	0	0	269.500000	0	4327.000000	0	46.000000	85.000000	0	0
1	110	2	0.787520	0	0.069085	0	0.017050	0.111288	0.015057	0	4445.750000	0	390.000000	0	96.250000	628.250000	85.000000	0
1	110	3	0.873195	0	0.023600	0	0.042470	0.045016	0.015717	0	57959.000000	0	1566.500000	0	2819.000000	2988.000000	1043.250000	0
1	110	4	0.895849	0	0.010620	0	0.034593	0.025279	0.033660	0	13201.000000	0	156.500000	0	509.750000	372.500000	496.000000	0
1	110	5	0.612472	0	0.016378	0	0.112472	0.156902	0.101775	0	3449.750000	0	92.250000	0	633.500000	883.750000	573.250000	0
1	110	6	0.783499	0	0.002968	0	0.114021	0.057676	0.041835	0	7060.500000	0	26.750000	0	1027.500000	519.750000	377.000000	0
1	110	7	0.513831	0	0.013572	0	0.164518	0.217929	0.090148	0	37442.250000	0	989.000000	0	11988.250000	15880.250000	6569.000000	0
1	110	8	0.668840	0	0	0	0.122237	0.084445	0.124478	0	3283.000000	0	0	0	600.000000	414.500000	611.000000	0
1	110	9	0.001766	0	0.682390	0	0.001850	0.307667	0.006327	0	73.750000	0	28499.000000	0	77.250000	12849.250000	264.250000	0
1	110	10	0.000605	0	0.336466	0.000223	0.000844	0.650633	0.011229	0	19.000000	0	10569.750000	7.000000	26.500000	20439.000000	352.750000	0
1	110	11	0	0	0.689283	0.068515	0	0.222185	0.020017	0	0	0	3624.250000	360.250000	0	1168.250000	105.250000	0
1	110	12	0.001706	0	0.843784	0.015882	0	0.129557	0.009071	0	30.000000	0	14836.250000	279.250000	0	2278.000000	159.500000	0
1	110	13	0.150181	0	0.368311	0	0.049479	0.348735	0.083294	0	2476.000000	0	6072.250000	0	815.750000	5749.500000	1373.250000	0
1	110	14	0.093300	0	0.369762	0	0.076249	0.316794	0.143894	0	1336.500000	0	5296.750000	0	1092.250000	4538.000000	2061.250000	0
1	110	15	0.129747	0	0.345058	0	0.109157	0.315527	0.100511	0	7120.750000	0	18937.500000	0	5990.750000	17316.750000	5516.250000	0
1	110	16	0.136371	0.002773	0.539887	0.000822	0.029660	0.164991	0.125496	0	2655.250000	54.000000	10512.000000	16.000000	577.500000	3212.500000	2443.500000	0
1	110	17	0.279314	0	0.191515	0	0.274663	0.187277	0.067232	0	1351.250000	0	926.500000	0	1328.750000	906.000000	325.250000	0
1	110	18	0	1	0	0	0	0	0	0	0	7.750000	0	0	0	0	0	0
1	110	19	0.190816	0	0.027642	0	0.353099	0.428444	0	0	107.000000	0	15.500000	0	198.000000	240.250000	0	0
1	115	0	0.364359	0.000158	0.273596	0.001697	0.071261	0.231679	0.057250	0	142280.250000	61.750000	106837.750000	662.500000	27827.000000	90469.500000	22355.750000	0
1	115	1	0.057007	0	0.915283	0	0.009730	0.017980	0	0	269.500000	0	4327.000000	0	46.000000	85.000000	0	0
1	115	2	0.787520	0	0.069085	0	0.017050	0.111288	0.015057	0	4445.750000	0	390.000000	0	96.250000	628.250000	85.000000	0
1	115	3	0.873195	0	0.023600	0	0.042470	0.045016	0.015717	0	57959.000000	0	1566.500000	0	2819.000000	2988.000000	1043.250000	0
1	115	4	0.895849	0	0.010620	0	0.034593	0.025279	0.033660	0	13201.000000	0	156.500000	0	509.750000	372.500000	496.000000	0
1	115	5	0.612472	0	0.016378	0	0.112472	0.156902	0.101775	0	3449.750000	0	92.250000	0	633.500000	883.750000	573.250000	0
1	115	6	0.783499	0	0.002968	0	0.114021	0.057676	0.041835	0	7060.500000	0	26.750000	0	1027.500000	519.750000	377.000000	0
1	115	7	0.513831	0	0.013572	0	0.164518	0.217929	0.090148	0	37442.250000	0	989.000000	0	11988.250000	15880.250000	6569.000000	0
1	115	8	0.668840	0	0	0	0.122237	0.084445	0.124478	0	3283.000000	0	0	0	600.000000	414.500000	611.000000	0
1	115	9	0.001766	0	0.682390	0	0.001850	0.307667	0.006327	0	73.750000	0	28499.000000	0	77.250000	12849.250000	264.250000	0
1	115	10	0.000605	0	0.336466	0.000223	0.000844	0.650633	0.011229	0	19.000000	0	10569.750000	7.000000	26.500000	20439.000000	352.750000	0
1	115	11	0	0	0.689283	0.068515	0	0.222185	0.020017	0	0	0	3624.250000	360.250000	0	1168.250000	105.250000	0
1	115	12	0.001706	0	0.843784	0.015882	0	0.129557	0.009071	0	30.000000	0	14836.250000	279.250000	0	2278.000000	159.500000	0
1	115	13	0.150181	0	0.368311	0	0.049479	0.348735	0.083294	0	2476.000000	0	6072.250000	0	815.750000	5749.500000	1373.250000	0
1	115	14	0.093300	0	0.369762	0	0.076249	0.316794	0.143894	0	1336.500000	0	5296.750000	0	1092.250000	4538.000000	2061.250000	0
1	115	15	0.129747	0	0.345058	0	0.109157	0.315527	0.100511	0	7120.750000	0	18937.500000	0	5990.750000	17316.750000	5516.250000	0
1	115	16	0.136371	0.002773	0.539887	0.000822	0.029660	0.164991	0.125496	0	2655.250000	54.000000	10512.000000	16.000000	577.500000	3212.500000	2443.500000	0
1	115	17	0.279314	0	0.191515	0	0.274663	0.187277	0.067232	0	1351.250000	0	926.500000	0	1328.750000	906.000000	325.250000	0
1	115	18	0	1	0	0	0	0	0	0	0	7.750000	0	0	0	0	0	0
1	115	19	0.190816	0	0.027642	0	0.353099	0.428444	0	0	107.000000	0	15.500000	0	198.000000	240.250000	0	0
1	120	0	0.364359	0.000158	0.273596	0.001697	0.071261	0.231679	0.057250	0	142280.250000	61.750000	106837.750000	662.500000	27827.000000	90469.500000	22355.750000	0
1	120	1	0.057007	0	0.915283	0	0.009730	0.017980	0	0	269.500000	0	4327.000000	0	46.000000	85.000000	0	0
1	120	2	0.787520	0	0.069085	0	0.017050	0.111288	0.015057	0	4445.750000	0	390.000000	0	96.250000	628.250000	85.000000	0
1	120	3	0.873195	0	0.023600	0	0.042470	0.045016	0.015717	0	57959.000000	0	1566.500000	0	2819.000000	2988.000000	1043.250000	0
1	120	4	0.895849	0	0.010620	0	0.034593	0.025279	0.033660	0	13201.000000	0	156.500000	0	509.750000	372.500000	496.000000	0
1	120	5	0.612472	0	0.016378	0	0.112472	0.156902	0.101775	0	3449.750000	0	92.250000	0	633.500000	883.750000	573.250000	0
1	120	6	0.783499	0	0.002968	0	0.114021	0.057676	0.041835	0	7060.500000	0	26.750000	0	1027.500000	519.750000	377.000000	0
1	120	7	0.513831	0	0.013572	0	0.164518	0.217929	0.090148	0	37442.250000	0	989.000000	0	11988.250000	15880.250000	6569.000000	0
1	120	8	0.668840	0	0	0	0.122237	0.084445	0.124478	0	3283.000000	0	0	0	600.000000	414.500000	611.000000	0
1	120	9	0.001766	0	0.682390	0	0.001850	0.307667	0.006327	0	73.750000	0	28499.000000	0	77.250000	12849.250000	264.250000	0
1	120	10	0.000605	0	0.336466	0.000223	0.000844	0.650633	0.011229	0	19.000000	0	10569.750000	7.000000	26.500000	20439.000000	352.750000	0
1	120	11	0	0	0.689283	0.068515	0	0.222185	0.020017	0	0	0	3624.250000	360.250000	0	1168.250000	105.250000	0
1	120	12	0.001706	0	0.843784	0.015882	0	0.129557	0.009071	0	30.000000	0	14836.250000	279.250000	0	2278.000000	159.500000	0
1	120	13	0.150181	0	0.368311	0	0.049479	0.348735	0.083294	0	2476.000000	0	6072.250000	0	815.750000	5749.500000	1373.250000	0
1	120	14	0.093300	0	0.369762	0	0.076249	0.316794	0.143894	0	1336.500000	0	5296.750000	0	1092.250000	4538.000000	2061.250000	0
1	120	15	0.129747	0	0.345058	0	0.109157	0.315527	0.100511	0	7120.750000	0	18937.500000	0	5990.750000	17316.750000	5516.250000	0
1	120	16	0.136371	0.002773	0.539887	0.000822	0.029660	0.164991	0.125496	0	2655.250000	54.000000	10512.000000	16.000000	577.500000	3212.500000	2443.500000	0
1	120	17	0.279314	0	0.191515	0	0.274663	0.187277	0.067232	0	1351.250000	0	926.500000	0	1328.750000	906.000000	325.250000	0
1	120	18	0	1	0	0	0	0	0	0	0	7.750000	0	0	0	0	0	0
1	120	19	0.190816	0	0.027642	0	0.353099	0.428444	0	0	107.000000	0	15.500000	0	198.000000	240.250000	0	0
1	125	0	0.364359	0.000158	0.273596	0.001697	0.071261	0.231679	0.057250	0	142280.250000	61.750000	106837.750000	662.500000	27827.000000	90469.500000	22355.750000	0
1	125	1	0.057007	0	0.915283	0	0.009730	0.017980	0	0	269.500000	0	4327.000000	0	46.000000	85.000000	0	0
1	125	2	0.787520	0	0.069085	0	0.017050	0.111288	0.015057	0	4445.750000	0	390.000000	0	96.250000	628.250000	85.000000	0
1	125	3	0.873195	0	0.023600	0	0.042470	0.045016	0.015717	0	57959.000000	0	1566.500000	0	2819.000000	2988.000000	1043.250000	0
1	125	4	0.895849	0	0.010620	0	0.034593	0.025279	0.033660	0	13201.000000	0	156.500000	0	509.750000	372.500000	496.000000	0
1	125	5	0.612472	0	0.016378	0	0.112472	0.156902	0.101775	0	3449.750000	0	92.250000	0	633.500000	883.750000	573.250000	0
1	125	6	0.783499	0	0.002968	0	0.114021	0.057676	0.041835	0	7060.500000	0	26.750000	0	1027.500000	519.750000	377.000000	0
1	125	7	0.513831	0	0.013572	0	0.164518	0.217929	0.090148	0	37442.250000	0	989.000000	0	11988.250000	15880.250000	6569.000000	0
1	125	8	0.668840	0	0	0	0.122237	0.084445	0.124478	0	3283.000000	0	0	0	600.000000	414.500000	611.000000	0
1	125	9	0.001766	0	0.682390	0	0.001850	0.307667	0.006327	0	73.750000	0	28499.000000	0	77.250000	12849.250000	264.250000	0
1	125	10	0.000605	0	0.336466	0.000223	0.000844	0.650633	0.011229	0	19.000000	0	10569.750000	7.000000	26.500000	20439.000000	352.750000	0
1	125	11	0	0	0.689283	0.068515	0	0.222185	0.020017	0	0	0	3624.250000	360.250000	0	1168.250000	105.250000	0
1	125	12	0.001706	0	0.843784	0.015882	0	0.129557	0.009071	0	30.000000	0	14836.250000	279.250000	0	2278.000000	159.500000	0
1	125	13	0.150181	0	0.368311	0	0.049479	0.348735	0.083294	0	2476.000000	0	6072.250000	0	815.750000	5749.500000	1373.250000	0
1	125	14	0.093300	0	0.369762	0	0.076249	0.316794	0.143894	0	1336.500000	0	5296.750000	0	1092.250000	4538.000000	2061.250000	0
1	125	15	0.129747	0	0.345058	0	0.109157	0.315527	0.100511	0	7120.750000	0	18937.500000	0	5990.750000	17316.750000	5516.250000	0
1	125	16	0.136371	0.002773	0.539887	0.000822	0.029660	0.164991	0.125496	0	2655.250000	54.000000	10512.000000	16.000000	577.500000	3212.500000	2443.500000	0
1	125	17	0.279314	0	0.191515	0	0.274663	0.187277	0.067232	0	1351.250000	0	926.500000	0	1328.750000	906.000000	325.250000	0
1	125	18	0	1	0	0	0	0	0	0	0	7.750000	0	0	0	0	0	0
1	125	19	0.190816	0	0.027642	0	0.353099	0.428444	0	0	107.000000	0	15.500000	0	198.000000	240.250000	0	0
1	130	0	0.364359	0.000158	0.273596	0.001697	0.071261	0.231679	0.057250	0	142280.250000	61.750000	106837.750000	662.500000	27827.000000	90469.500000	22355.750000	0
1	130	1	0.057007	0	0.915283	0	0.009730	0.017980	0	0	269.500000	0	4327.000000	0	46.000000	85.000000	0	0
1	130	2	0.787520	0	0.069085	0	0.017050	0.111288	0.015057	0	4445.750000	0	390.000000	0	96.250000	628.250000	85.000000	0
1	130	3	0.873195	0	0.023600	0	0.042470	0.045016	0.015717	0	57959.000000	0	1566.500000	0	2819.000000	2988.000000	1043.250000	0
1	130	4	0.895849	0	0.010620	0	0.034593	0.025279	0.033660	0	13201.000000	0	156.500000	0	509.750000	372.500000	496.000000	0
1	130	5	0.612472	0	0.016378	0	0.112472	0.156902	0.101775	0	3449.750000	0	92.250000	0	633.500000	883.750000	573.250000	0
1	130	6	0.783499	0	0.002968	0	0.114021	0.057676	0.041835	0	7060.500000	0	26.750000	0	1027.500000	519.750000	377.000000	0
1	130	7	0.513831	0	0.013572	0	0.164518	0.217929	0.090148	0	37442.250000	0	989.000000	0	11988.250000	15880.250000	6569.000000	0
1	130	8	0.668840	0	0	0	0.122237	0.084445	0.124478	0	3283.000000	0	0	0	600.000000	414.500000	611.000000	0
1	130	9	0.001766	0	0.682390	0	0.001850	0.307667	0.006327	0	73.750000	0	28499.000000	0	77.250000	12849.250000	264.250000	0
1	130	10	0.000605	0	0.336466	0.000223	0.000844	0.650633	0.011229	0	19.000000	0	10569.750000	7.000000	26.500000	20439.000000	352.750000	0
1	130	11	0	0	0.689283	0.068515	0	0.222185	0.020017	0	0	0	3624.250000	360.250000	0	1168.250000	105.250000	0
1	130	12	0.001706	0	0.843784	0.015882	0	0.129557	0.009071	0	30.000000	0	14836.250000	279.250000	0	2278.000000	159.500000	0
1	130	13	0.150181	0	0.368311	0	0.049479	0.348735	0.083294	0	2476.000000	0	6072.250000	0	815.750000	5749.500000	1373.250000	0
1	130	14	0.093300	0	0.369762	0	0.076249	0.316794	0.143894	0	1336.500000	0	5296.750000	0	1092.250000	4538.000000	2061.250000	0
1	130	15	0.129747	0	0.345058	0	0.109157	0.315527	0.100511	0	7120.750000	0	18937.500000	0	5990.750000	17316.750000	5516.250000	0
1	130	16	0.136371	0.002773	0.539887	0.000822	0.029660	0.164991	0.125496	0	2655.250000	54.000000	10512.000000	16.000000	577.500000	3212.500000	2443.500000	0
1	130	17	0.279314	0	0.191515	0	0.274663	0.187277	0.067232	0	1351.250000	0	926.500000	0	1328.750000	906.000000	325.250000	0
1	130	18	0	1	0	0	0	0	0	0	0	7.750000	0	0	0	0	0	0
1	130	19	0.190816	0	0.027642	0	0.353099	0.428444	0	0	107.000000	0	15.500000	0	198.000000	240.250000	0	0
1	135	0	0.364359	0.000158	0.273596	0.001697	0.071261	0.231679	0.057250	0	142280.250000	61.750000	106837.750000	662.500000	27827.000000	90469.500000	22355.750000	0
1	135	1	0.057007	0	0.915283	0	0.009730	0.017980	0	0	269.500000	0	4327.000000	0	46.000000	85.000000	0	0
1	135	2	0.787520	0	0.069085	0	0.017050	0.111288	0.015057	0	4445.750000	0	390.000000	0	96.250000	628.250000	85.000000	0
1	135	3	0.873195	0	0.023600	0	0.042470	0.045016	0.015717	0	57959.000000	0	1566.500000	0	2819.000000	2988.000000	1043.250000	0
1	135	4	0.895849	0	0.010620	0	0.034593	0.025279	0.033660	0	13201.000000	0	156.500000	0	509.750000	372.500000	496.000000	0
1	135	5	0.612472	0	0.016378	0	0.112472	0.156902	0.101775	0	3449.750000	0	92.250000	0	633.500000	883.750000	573.250000	0
1	135	6	0.783499	0	0.002968	0	0.114021	0.057676	0.041835	0	7060.500000	0	26.750000	0	1027.500000	519.750000	377.000000	0
1	135	7	0.513831	0	0.013572	0	0.164518	0.217929	0.090148	0	37442.250000	0	989.000000	0	11988.250000	15880.250000	6569.000000	0
1	135	8	0.668840	0	0	0	0.122237	0.084445	0.124478	0	3283.000000	0	0	0	600.000000	414.500000	611.000000	0
1	135	9	0.001766	0	0.682390	0	0.001850	0.307667	0.006327	0	73.750000	0	28499.000000	0	77.250000	12849.250000	264.250000	0
1	135	10	0.000605	0	0.336466	0.000223	0.000844	0.650633	0.011229	0	19.000000	0	10569.750000	7.000000	26.500000	20439.000000	352.750000	0
1	135	11	0	0	0.689283	0.068515	0	0.222185	0.020017	0	0	0	3624.250000	360.250000	0	1168.250000	105.250000	0
1	135	12	0.001706	0	0.843784	0.015882	0	0.129557	0.009071	0	30.000000	0	14836.250000	279.250000	0	2278.000000	159.500000	0
1	135	13	0.150181	0	0.368311	0	0.049479	0.348735	0.083294	0	2476.000000	0	6072.250000	0	815.750000	5749.500000	1373.250000	0
1	135	14	0.093300	0	0.369762	0	0.076249	0.316794	0.143894	0	1336.500000	0	5296.750000	0	1092.250000	4538.000000	2061.250000	0
1	135	15	0.129747	0	0.345058	0	0.109157	0.315527	0.100511	0	7120.750000	0	18937.500000	0	5990.750000	17316.750000	5516.250000	0
1	135	16	0.136371	0.002773	0.539887	0.000822	0.029660	0.164991	0.125496	0	2655.250000	54.000000	10512.000000	16.000000	577.500000	3212.500000	2443.500000	0
1	135	17	0.279314	0	0.191515	0	0.274663	0.187277	0.067232	0	1351.250000	0	926.500000	0	1328.750000	906.000000	325.250000	0
1	135	18	0	1	0	0	0	0	0	0	0	7.750000	0	0	0	0	0	0
1	135	19	0.190816	0	0.027642	0	0.353099	0.428444	0	0	107.000000	0	15.500000	0	198.000000	240.250000	0	0
1	140	0	0.364359	0.000158	0.273596	0.001697	0.071261	0.231679	0.057250	0	142280.250000	61.750000	106837.750000	662.500000	27827.000000	90469.500000	22355.750000	0
1	140	1	0.057007	0	0.915283	0	0.009730	0.017980	0	0	269.500000	0	4327.000000	0	46.000000	85.000000	0	0
1	140	2	0.787520	0	0.069085	0	0.017050	0.111288	0.015057	0	4445.750000	0	390.000000	0	96.250000	628.250000	85.000000	0
1	140	3	0.873195	0	0.023600	0	0.042470	0.045016	0.015717	0	57959.000000	0	1566.500000	0	2819.000000	2988.000000	1043.250000	0
1	140	4	0.895849	0	0.010620	0	0.034593	0.025279	0.033660	0	13201.000000	0	156.500000	0	509.750000	372.500000	496.000000	0
1	140	5	0.612472	0	0.016378	0	0.112472	0.156902	0.101775	0	3449.750000	0	92.250000	0	633.500000	883.750000	573.250000	0
1	140	6	0.783499	0	0.002968	0	0.114021	0.057676	0.041835	0	7060.500000	0	26.750000	0	1027.500000	519.750000	377.000000	0
1	140	7	0.513831	0	0.013572	0	0.164518	0.217929	0.090148	0	37442.250000	0	989.000000	0	11988.250000	15880.250000	6569.000000	0
1	140	8	0.668840	0	0	0	0.122237	0.084445	0.124478	0	3283.000000	0	0	0	600.000000	414.500000	611.000000	0
1	140	9	0.001766	0	0.682390	0	0.001850	0.307667	0.006327	0	73.750000	0	28499.000000	0	77.250000	12849.250000	264.250000	0
1	140	10	0.000605	0	0.336466	0.000223	0.000844	0.650633	0.011229	0	19.000000	0	10569.750000	7.000000	26.500000	20439.000000	352.750000	0
1	140	11	0	0	0.689283	0.068515	0	0.222185	0.020017	0	0	0	3624.250000	360.250000	0	1168.250000	105.250000	0
1	140	12	0.001706	0	0.843784	0.015882	0	0.129557	0.009071	0	30.000000	0	14836.250000	279.250000	0	2278.000000	159.500000	0
1	140	13	0.150181	0	0.368311	0	0.049479	0.348735	0.083294	0	2476.000000	0	6072.250000	0	815.750000	5749.500000	1373.250000	0
1	140	14	0.093300	0	0.369762	0	0.076249	0.316794	0.143894	0	1336.500000	0	5296.750000	0	1092.250000	4538.000000	2061.250000	0
1	140	15	0.129747	0	0.345058	0	0.109157	0.315527	0.100511	0	7120.750000	0	18937.500000	0	5990.750000	17316.750000	5516.250000	0
1	140	16	0.136371	0.002773	0.539887	0.000822	0.029660	0.164991	0.125496	0	2655.250000	54.000000	10512.000000	16.000000	577.500000	3212.500000	2443.500000	0
1	140	17	0.279314	0	0.191515	0	0.274663	0.187277	0.067232	0	1351.250000	0	926.500000	0	1328.750000	906.000000	325.250000	0
1	140	18	0	1	0	0	0	0	0	0	0	7.750000	0	0	0	0	0	0
1	140	19	0.190816	0	0.027642	0	0.353099	0.428444	0	0	107.000000	0	15.500000	0	198.000000	240.250000	0	0
1	145	0	0.364359	0.000158	0.273596	0.001697	0.071261	0.231679	0.057250	0	142280.250000	61.750000	106837.750000	662.500000	27827.000000	90469.500000	22355.750000	0
1	145	1	0.057007	0	0.915283	0	0.009730	0.017980	0	0	269.500000	0	4327.000000	0	46.000000	85.000000	0	0
1	145	2	0.787520	0	0.069085	0	0.017050	0.111288	0.015057	0	4445.750000	0	390.000000	0	96.250000	628.250000	85.000000	0
1	145	3	0.873195	0	0.023600	0	0.042470	0.045016	0.015717	0	57959.000000	0	1566.500000	0	2819.000000	2988.000000	1043.250000	0
1	145	4	0.895849	0	0.010620	0	0.034593	0.025279	0.033660	0	13201.000000	0	156.500000	0	509.750000	372.500000	496.000000	0
1	145	5	0.612472	0	0.016378	0	0.112472	0.156902	0.101775	0	3449.750000	0	92.250000	0	633.500000	883.750000	573.250000	0
1	145	6	0.783499	0	0.002968	0	0.114021	0.057676	0.041835	0	7060.500000	0	26.750000	0	1027.500000	519.750000	377.000000	0
1	145	7	0.513831	0	0.013572	0	0.164518	0.217929	0.090148	0	37442.250000	0	989.000000	0	11988.250000	15880.250000	6569.000000	0
1	145	8	0.668840	0	0	0	0.122237	0.084445	0.124478	0	3283.000000	0	0	0	600.000000	414.500000	611.000000	0
1	145	9	0.001766	0	0.682390	0	0.001850	0.307667	0.006327	0	73.750000	0	28499.000000	0	77.250000	12849.250000	264.250000	0
1	145	10	0.000605	0	0.336466	0.000223	0.000844	0.650633	0.011229	0	19.000000	0	10569.750000	7.000000	26.500000	20439.000000	352.750000	0
1	145	11	0	0	0.689283	0.068515	0	0.222185	0.020017	0	0	0	3624.250000	360.250000	0	1168.250000	105.250000	0
1	145	12	0.001706	0	0.843784	0.015882	0	0.129557	0.009071	0	30.000000	0	14836.250000	279.250000	0	2278.000000	159.500000	0
1	145	13	0.150181	0	0.368311	0	0.049479	0.348735	0.083294	0	2476.000000	0	6072.250000	0	815.750000	5749.500000	1373.250000	0
1	145	14	0.093300	0	0.369762	0	0.076249	0.316794	0.143894	0	1336.500000	0	5296.750000	0	1092.250000	4538.000000	2061.250000	0
1	145	15	0.129747	0	0.345058	0	0.109157	0.315527	0.100511	0	7120.750000	0	18937.500000	0	5990.750000	17316.750000	5516.250000	0
1	145	16	0.136371	0.002773	0.539887	0.000822	0.029660	0.164991	0.125496	0	2655.250000	54.000000	10512.000000	16.000000	577.500000	3212.500000	2443.500000	0
1	145	17	0.279314	0	0.191515	0	0.274663	0.187277	0.067232	0	1351.250000	0	926.500000	0	1328.750000	906.000000	325.250000	0
1	145	18	0	1	0	0	0	0	0	0	0	7.750000	0	0	0	0	0	0
